record_id,origin,title,date_local,time_local,timezone,venue,neighborhood,borough,host,official_url,registration_url,source_calendars,format,net_signal,icp_score,icp_fit_rationale,confirmed_people_orgs,target_audience,price_currency,access_requirements,observed_registration_status,observation_time,rank_score,rank_tier,remaining_uncertainty,slug,official_desc_snippet,networking_evidence,evidence_level,desc_has_commercial
CW-0781,official-838,Pilina Across the Pae'āina: A Climate Week Gathering,2026-09-25,02:00pm-06:00pm,America/New_York (assumed; NYC listing),58 Park Avenue,,Manhattan,Hawai'i Green Growth and Causeway Impact,https://www.climateweeknyc.org/event-search/pilina-across-the-paeaina-a-climate-week-gathering?hsLang=en,https://luma.com/kmrafvwb,climateweeknyc.org/event-search (official),In-person,strong,3,climate finance / investment  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/price/eligibility not verified.,pilina-across-the-paeaina-a-climate-week-gathering,,,directory-tag only (description not retrieved),no
CW-0760,official-838,Scaling Global Climate Solutions through Culture and Heritage: The Plan to Accelerate Heritage-Informed Decarbonization,2026-09-25,08:00am-11:30am,America/New_York (assumed; NYC listing),11 E Loop Rd,,Manhattan,"Climate Heritage Network, Cornell Atkinson Center for Sustainability, Cornell Gensler Family AAP NYC Center, Cornell AAP",https://www.climateweeknyc.org/event-search/scaling-global-climate-solutions-through-culture-and-heritage-the-plan-to-accelerate-heritage-informed-decarbonization?hsLang=en,https://www.eventbrite.com/e/scaling-global-climate-solutions-through-culture-and-heritage-tickets-1997803730738,climateweeknyc.org/event-search (official),In-person,strong,3,built world / data centers / real estate  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/price/eligibility not verified.,scaling-global-climate-solutions-through-culture-and-heritage-the-plan-to-accelerate-heritage-informed-decarbonization,,,directory-tag only (description not retrieved),yes
CW-0765,official-838,Korea Climate Tech Summit 2026,2026-09-25,08:30am-05:00pm,America/New_York (assumed; NYC listing),2 Pennsylvania Plaza,,Manhattan,Witness Creative Partners,https://www.climateweeknyc.org/event-search/korea-climate-tech-summit-2026?hsLang=en,https://luma.com/l2n9q5id,climateweeknyc.org/event-search (official),In-person,medium,6,energy / grid / power markets; climate finance / investment; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/price/eligibility not verified.,korea-climate-tech-summit-2026,,,directory-tag only (description not retrieved),no
CW-0753,official-838,"Global Forum on Circular Economy and Urban Resilience (Initiated by City of Yokohama, Japan)",2026-09-25,09:00am-04:00am,America/New_York (assumed; NYC listing),135 W 50th St,,Manhattan,City of Yokohama,https://www.climateweeknyc.org/event-search/global-forum-on-circular-economy-and-urban-resilience-initiated-by-city-of-yokohama?hsLang=en,https://luma.com/ohk6hfn7,climateweeknyc.org/event-search (official),In-person,medium,3,industrial decarbonization / manufacturing  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,global-forum-on-circular-economy-and-urban-resilience-initiated-by-city-of-yokohama,,,directory-tag only (description not retrieved),no
CW-0757,official-838,"Climate TechWalk | NYC, 9/25 w/ GrandResolve",2026-09-25,09:00am-10:00am,America/New_York (assumed; NYC listing),Central Park,,Manhattan,TechWalk w/ GrandResolve,https://www.climateweeknyc.org/event-search/climate-techwalk-nyc-925-w-grandresolve?hsLang=en,https://luma.com/pffisc1x,climateweeknyc.org/event-search (official),In-person,none,5,industrial decarbonization / manufacturing; software / data / AI infrastructure  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,climate-techwalk-nyc-925-w-grandresolve,,,directory-tag only (description not retrieved),no
CW-0742,official-838,US SIF 'Brunch-and-Learn': How AI Can Help Investors Navigate Interconnected Sustainability Risks,2026-09-25,09:00am-11:00am,America/New_York (assumed; NYC listing),50 Rockefeller Plaza,,Manhattan,US SIF: The Sustainable Investment Forum,https://www.climateweeknyc.org/event-search/us-sif-brunch-and-learn-how-ai-can-help-investors-navigate-interconnected-sustainability-risks?hsLang=en,https://www.ussif.org/events-and-networking/nyc-climate-week-brunch-and-learn-how-ai-can-help-investors-navigate-interconnected-risks-through-systems-aware-investing,climateweeknyc.org/event-search (official),In-person,strong,4,climate finance / investment; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,us-sif-brunch-and-learn-how-ai-can-help-investors-navigate-interconnected-sustainability-risks,"09:00am - 11:00am, Friday, September 25, 2026 50 Rockefeller Plaza, Suite 1600, Manhattan, New York, New York, 10020, United States Public event Register now Today's investors face risks that extend far beyond the financial performance of individual companies. Climate instability, biodiversity loss, economic exclusion, geopolitical uncertainty, public health challenges, and other interconnected forces increasingly shape long-term market outcomes. Understanding these systems-level risks is becomi",,primary-page (official description parsed 2026-09-10),yes
CW-0780,official-838,Mental Health in a Disastrous Climate: Catalyzing Our Feelings to Mobilize Action for a Better Tomorrow,2026-09-25,11:00am-01:00pm,America/New_York (assumed; NYC listing),406A Comfort Road,,Manhattan,"Climate Cafe NYC, Climate Imaginarium, Climate Mental Health Network, Climate Psychology Alliance of North America, Good Grief Network, Humanity&Planet, Climate Junction",https://www.climateweeknyc.org/event-search/mental-health-in-a-disastrous-climate-catalyzing-our-feelings-to-mobilize-action-for-a-better-tomorrow?hsLang=en,https://luma.com/1u9h5u2m,climateweeknyc.org/event-search (official),In-person,strong,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,mental-health-in-a-disastrous-climate-catalyzing-our-feelings-to-mobilize-action-for-a-better-tomorrow,,,directory-tag only (description not retrieved),no
CW-0776,official-838,Musical Chairs as Commons: The Resource Challenge,2026-09-25,12:30pm-02:00pm,America/New_York (assumed; NYC listing),150 1st Ave,,Manhattan,"Swissnex, DISSCO Dissemination–Science–Communication, Swiss Federal Office of Energy, Paul Scherrer Institut",https://www.climateweeknyc.org/event-search/musical-chairs-as-commons-the-resource-challenge?hsLang=en,https://swissnex.org/boston/event/assembly-musical-chairs-as-commons/,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),2,Candidate-pending-verification,Registration status/price/eligibility not verified.,musical-chairs-as-commons-the-resource-challenge,,,directory-tag only (description not retrieved),no
CW-0801,official-838,Transformative Impact Summit 2026,2026-09-26,09:30am-05:00pm,America/New_York (assumed; NYC listing),Manhattan,,Manhattan,Transformative,https://www.climateweeknyc.org/event-search/transformative-impact-summit-2026?hsLang=en,https://luma.com/t6ctea7d,climateweeknyc.org/event-search (official),In-person,medium,4,climate finance / investment; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),5,Qualified,Registration status/price/eligibility not verified.,transformative-impact-summit-2026,"09:30am - 05:00pm, Saturday, September 26, 2026 Manhattan, New York City, New York, United States Public event Register now Transformative Impact Summit returns to NYC Climate Week! Impact is too siloed. People, organizations, and events tend to focus on one area of impact - clean oceans, financial inclusion, regenerative agriculture, and so on. Transformative brings the entire impact ecosystem together with three goals: 1. Showcase the work of those doing good 2. Break down the siloes between t",gathering; showcase,primary-page (official description parsed 2026-09-10),yes
CW-0802,official-838,BIPOC Climate Justice Summit,2026-09-26,09:30am-06:30pm,America/New_York (assumed; NYC listing),200 Central Park W,,Manhattan,"HBCU Green Fund, ACE Observatory, National Technical Association, Columbia Climate School, American Museum of Natural History",https://www.climateweeknyc.org/event-search/bipoc-climate-justice-summit?hsLang=en,https://events.humanitix.com/climatejusticesummit2026,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),2,Candidate-pending-verification,Registration status/price/eligibility not verified.,bipoc-climate-justice-summit,,,directory-tag only (description not retrieved),no
